3474	6268	2
3544	3707	4
3544	3733	4
3544	3960	7
3544	4057	2
3544	4180	2
3544	4182	5
3544	4190	4
3544	4483	3
3544	4800	3
3544	5023	3
3544	5131	2
3544	5196	3
3544	5207	2
3544	5342	1
3544	5416	5
3544	5539	3
3544	5774	6
3544	5935	7
3544	6268	4
3544	6387	2
3544	6396	2
3707	4057	1
3707	4180	2
3707	4483	1
3707	5184	1
3707	5196	2
3707	5416	1
3707	5539	1
3707	6387	1
3707	6396	1
3733	3872	3
3733	3960	4
3733	4020	6
3733	4044	1
3733	4057	10
3733	4087	3
3733	4180	1
3733	4182	9
3733	4190	10
3733	4483	2
3733	4707	3
3733	4800	4
3733	5023	2
3733	5184	4
3733	5196	13
3733	5207	10
3733	5416	9
3733	5539	7
3733	5588	4
3733	5935	2
3733	6268	3
3733	6387	5
3733	6396	1
3733	6494	2
3872	4020	3
3872	4057	2
3872	4180	1
3872	4190	2
3872	4707	1
3872	5023	2
3872	5184	5
3872	5196	4
3872	5207	3
3872	5416	3
3872	5539	2
3872	5588	6
3872	6387	2
3960	4020	9
3960	4044	3
3960	4057	1
3960	4087	4
3960	4180	1
3960	4182	11
3960	4190	4
3960	4800	1
3960	5131	1
3960	5184	1
3960	5196	4
3960	5207	1
3960	5342	4
3960	5416	3
3960	5539	1
3960	5618	4
3960	5774	2
3960	5935	2
3960	6268	2
3960	6494	1
3969	4020	1
3969	4044	1
3969	4057	1
3969	4087	1
3969	4180	2
3969	4182	6
3969	4190	2
3969	4483	1
3969	4707	1
3969	4800	1
3969	5023	2
3969	5131	1
3969	5184	1
3969	5196	1
3969	5416	3
3969	6268	1
3969	6387	2
3969	6494	2
4020	4044	9
4020	4057	2
4020	4087	15
4020	4182	6
4020	4190	2
4020	4483	1
4020	4707	1
4020	5131	1
4020	5184	3
4020	5196	2
4020	5207	1
4020	5342	2
4020	5416	5
4020	5539	1
4020	5588	1
4020	5618	2
4020	6268	1
4020	6494	2
4044	4057	1
4044	4087	9
4044	4182	1
4044	5131	1
4044	5184	1
4044	5342	1
4044	5416	1
4044	5539	1
4057	4087	2
4057	4182	2
4057	4190	1
4057	4707	1
4057	5184	1
4057	5196	1
4057	5207	1
4057	5342	1
4057	5416	7
4057	5539	1
4057	5588	4
4057	5935	1
4057	6268	1
4057	6387	3
4057	6396	1
4087	4182	2
4087	5131	1
4087	5184	1
4087	5196	1
4087	5207	1
4087	5342	1
4087	5416	2
4087	6494	2
4180	4182	11
4180	4190	16
4180	4483	1
4180	4800	3
4180	5023	3
4180	5184	4
4180	5196	4
4180	5207	1
4180	5539	1
4180	5588	2
4180	5774	1
4180	6268	2
4180	6387	2
4180	6494	1
4182	4190	29
4182	4483	5
4182	4707	1
4182	4800	5
4182	5023	2
4182	5131	1
4182	5184	3
4182	5196	8
4182	5207	2
4182	5342	1
4182	5416	4
4182	5539	3
4182	5618	2
4182	5774	1
4182	5935	1
4182	6268	9
4182	6387	4
4182	6396	1
4182	6494	5
4190	4483	3
4190	4707	2
4190	4800	3
4190	5023	2
4190	5184	6
4190	5196	11
4190	5207	1
4190	5342	1
4190	5416	4
4190	5539	1
4190	5588	2
4190	5618	2
4190	5774	2
4190	5935	2
4190	6268	3
4190	6387	3
4190	6494	3
4483	4707	1
4483	4800	1
4483	5196	1
4483	5416	2
4483	5588	2
4483	5774	1
4483	5935	2
4483	6268	1
4483	6494	1
4707	5196	1
4707	5416	1
4707	5539	2
4707	6387	1
4800	5131	1
4800	5196	1
4800	5207	1
4800	5342	1
4800	5416	2
4800	5774	1
4800	5935	1
4800	6387	1
4800	6494	1
5023	5184	4
5023	5196	3
5023	5207	1
5023	5342	1
5023	5416	1
5023	5539	3
5023	5588	1
5023	6268	1
5023	6387	2
5131	5342	3
5131	5416	3
5131	5774	2
5131	5935	1
5131	6268	1
5131	6494	1
5184	5196	5
5184	5207	3
5184	5539	3
5184	5588	7
5184	6387	2
5196	5207	2
5196	5416	4
5196	5539	3
5196	5588	1
5196	5935	1
5196	6387	3
5207	5416	3
5207	5539	4
5207	5588	2
5207	6268	1
5207	6387	1
5207	6494	1
5342	5416	3
5342	5618	2
5342	5774	1
5342	6268	1
5342	6387	1
5342	6396	1
5342	6494	3
5416	5539	3
5416	5774	2
5416	5935	1
5416	6268	3
5416	6387	2
5416	6396	2
5416	6494	4
5539	6387	2
5588	6387	1
5618	5774	1
5618	5935	1
5618	6268	1
5618	6494	2
5774	5935	12
6268	6396	1
6387	6396	5
6396	6494	2
